label_scheme,label,cache_budget,sink_size,metric,mean,documents,tokens,ci_low,ci_high
fine_category,other,8192,0,kl_full_to_compact,0.01836287535832242,16,81,0.004866073146829828,0.036071098703526525
fine_category,other,8192,0,top1_changed,0.04598214285714285,16,81,0.00625,0.09285714285714286
fine_category,particle,8192,0,delta_ce,-0.04171991122924131,9,12,-0.13009889535333058,0.04227375167099328
fine_category,particle,8192,0,kl_full_to_compact,0.012878197362220413,9,12,0.00518692000594001,0.021502750973511155
fine_category,particle,8192,0,top1_changed,0.2222222222222222,9,12,0.0,0.5555555555555556
fine_category,pronoun,8192,0,delta_ce,0.0050277425302286795,15,101,-0.030940183978222645,0.03651001773687218
fine_category,pronoun,8192,0,kl_full_to_compact,0.014117566955400106,15,101,0.009333762259131068,0.020099057285592456
fine_category,pronoun,8192,0,top1_changed,0.060925925925925925,15,101,0.01111111111111111,0.12444444444444444
fine_category,proper_noun,8192,0,delta_ce,-0.07914648610584672,13,41,-0.15311952670089876,-0.014879812343115023
fine_category,proper_noun,8192,0,kl_full_to_compact,0.03664168154706701,13,41,0.013755715327285879,0.06934065417600105
fine_category,proper_noun,8192,0,top1_changed,0.09688644688644689,13,41,0.015384615384615385,0.21100274725274717
fine_category,punctuation,8192,0,delta_ce,-0.01327980153161358,16,105,-0.03780924785959498,0.010584391489445849
fine_category,punctuation,8192,0,kl_full_to_compact,0.01986011401153833,16,105,0.014986417320218326,0.02568319218268362
fine_category,punctuation,8192,0,top1_changed,0.0445188492063492,16,105,0.006944444444444444,0.0951140873015873
fine_category,question_word,8192,0,delta_ce,-0.02335108406436065,11,19,-0.09415693572714881,0.05132237889261115
fine_category,question_word,8192,0,kl_full_to_compact,0.025853552807485827,11,19,0.013038326973434199,0.041057140567940985
fine_category,question_word,8192,0,top1_changed,0.09090909090909091,11,19,0.0,0.2727272727272727
fine_category,subordinating_conjunction,8192,0,delta_ce,-0.036805863073823275,8,13,-0.08862582670990378,0.00795972854757565
fine_category,subordinating_conjunction,8192,0,kl_full_to_compact,0.013106876100209774,8,13,0.006534290430772672,0.021377377706812695
fine_category,subordinating_conjunction,8192,0,top1_changed,0.22916666666666666,8,13,0.041666666666666664,0.4791666666666667
fine_category,verb,8192,0,delta_ce,0.006581778354276532,16,104,-0.028128837918717748,0.0403323997272762
fine_category,verb,8192,0,kl_full_to_compact,0.01984903902088125,16,104,0.014748685660050755,0.02472698531206438
fine_category,verb,8192,0,top1_changed,0.060443722943722945,16,104,0.017857142857142856,0.11429383116883111
fine_category,adjective,8192,4,delta_ce,0.13127138490932574,14,66,-0.052740507493032725,0.44256464323019856
fine_category,adjective,8192,4,kl_full_to_compact,0.04838614812742905,14,66,0.0215056989326533,0.08585807222992446
fine_category,adjective,8192,4,top1_changed,0.19370748299319726,14,66,0.08673044217687075,0.3367559523809522
fine_category,adposition,8192,4,delta_ce,0.009034344667630988,16,94,-0.019679745220318998,0.036218746210142184
fine_category,adposition,8192,4,kl_full_to_compact,0.013634713488698463,16,94,0.009917513940999947,0.017157210044247542
fine_category,adposition,8192,4,top1_changed,0.010416666666666666,16,94,0.0,0.03125
fine_category,adverb,8192,4,delta_ce,0.00871553146819431,11,31,-0.11087652442009129,0.12456410377545651
fine_category,adverb,8192,4,kl_full_to_compact,0.037996134790476144,11,31,0.014006643707633139,0.07837853740505163
fine_category,adverb,8192,4,top1_changed,0.11666666666666665,11,31,0.0303030303030303,0.2196969696969697
fine_category,auxiliary,8192,4,delta_ce,0.023622962184643156,14,52,-0.028140584055221875,0.07685792079179535
fine_category,auxiliary,8192,4,kl_full_to_compact,0.01837612154316846,14,52,0.011547461132698668,0.026578245765789082
fine_category,auxiliary,8192,4,top1_changed,0.13095238095238096,14,52,0.0,0.28601190476190314
fine_category,common_noun,8192,4,delta_ce,-0.005916265771419649,16,168,-0.0481445710194605,0.03612581349753057
fine_category,common_noun,8192,4,kl_full_to_compact,0.03281695354339657,16,168,0.022654417564784,0.04268565402260703
fine_category,common_noun,8192,4,top1_changed,0.09619309783783467,16,168,0.050792546269519956,0.1471699741230991
fine_category,coordinating_conjunction,8192,4,delta_ce,0.0028296918474956744,15,37,-0.04235970718801026,0.04610344593516654
fine_category,coordinating_conjunction,8192,4,kl_full_to_compact,0.018539918787509022,15,37,0.013776182390493988,0.023494202945114215
fine_category,coordinating_conjunction,8192,4,top1_changed,0.14444444444444443,15,37,0.02222222222222222,0.31111111111111106
fine_category,determiner,8192,4,delta_ce,-0.011784278558592457,16,65,-0.04750428774175795,0.02796253469907783
fine_category,determiner,8192,4,kl_full_to_compact,0.03245280921896326,16,65,0.015597677085901198,0.059386100203695176
fine_category,determiner,8192,4,top1_changed,0.096875,16,65,0.015625,0.1875
fine_category,interjection,8192,4,delta_ce,0.05407297611236572,2,2,-0.01883864402770996,0.1269845962524414
fine_category,interjection,8192,4,kl_full_to_compact,0.012812536675482988,2,2,0.00338659156113863,0.022238481789827347
fine_category,interjection,8192,4,top1_changed,0.0,2,2,0.0,0.0
fine_category,negation,8192,4,delta_ce,-0.03308962936821445,10,14,-0.07793903769716962,-0.0006222436293353524
fine_category,negation,8192,4,kl_full_to_compact,0.009184511222256475,10,14,0.0049824288503805825,0.014161311810448749
fine_category,negation,8192,4,top1_changed,0.0,10,14,0.0,0.0
fine_category,number,8192,4,delta_ce,0.017738461364941335,6,19,-0.041157880610578304,0.08098573476601126
fine_category,number,8192,4,kl_full_to_compact,0.03170839674916124,6,19,0.009580087935722412,0.055894531651804316
fine_category,number,8192,4,top1_changed,0.2222222222222222,6,19,0.0,0.5555555555555556
fine_category,other,8192,4,delta_ce,0.026741903927222664,16,81,-0.004998760445625787,0.06363147447044618
fine_category,other,8192,4,kl_full_to_compact,0.017809367520547563,16,81,0.004855323131761698,0.03549835740161504
fine_category,other,8192,4,top1_changed,0.039732142857142855,16,81,0.0,0.0888392857142857
fine_category,particle,8192,4,delta_ce,-0.034142322431408606,9,12,-0.10127609363545642,0.03413227565758404
fine_category,particle,8192,4,kl_full_to_compact,0.012811665705088317,9,12,0.006316719037904761,0.02015946553295135
fine_category,particle,8192,4,top1_changed,0.2222222222222222,9,12,0.0,0.5555555555555556
fine_category,pronoun,8192,4,delta_ce,0.012426914684725017,15,101,-0.021059701020847123,0.04326893543486466
fine_category,pronoun,8192,4,kl_full_to_compact,0.01432064316812052,15,101,0.009902564283337197,0.019729619545595895
fine_category,pronoun,8192,4,top1_changed,0.07203703703703704,15,101,0.01944444444444444,0.13555555555555554
fine_category,proper_noun,8192,4,delta_ce,-0.0894334563131025,13,41,-0.15256167038958957,-0.027165905816782583
fine_category,proper_noun,8192,4,kl_full_to_compact,0.036234915666298065,13,41,0.012958762889693914,0.06736632292886495
fine_category,proper_noun,8192,4,top1_changed,0.09688644688644689,13,41,0.015384615384615385,0.2032967032967033
fine_category,punctuation,8192,4,delta_ce,-0.011168240048515608,16,105,-0.03521290831742417,0.014485930099881578
fine_category,punctuation,8192,4,kl_full_to_compact,0.019134513862396292,16,105,0.013863698957884895,0.025471962699132256
fine_category,punctuation,8192,4,top1_changed,0.07490079365079365,16,105,0.025669642857142856,0.13045634920634921
fine_category,question_word,8192,4,delta_ce,-0.043278132723185765,11,19,-0.10415359731213716,0.013710257373476774
fine_category,question_word,8192,4,kl_full_to_compact,0.028506598673023596,11,19,0.012855253101158516,0.049718476109851306
fine_category,question_word,8192,4,top1_changed,0.0,11,19,0.0,0.0
fine_category,subordinating_conjunction,8192,4,delta_ce,-0.07526519674017132,8,13,-0.14947443137562005,-0.010538508115708627
fine_category,subordinating_conjunction,8192,4,kl_full_to_compact,0.012421038795309869,8,13,0.00660432915652791,0.01918530632210604
fine_category,subordinating_conjunction,8192,4,top1_changed,0.22916666666666666,8,13,0.041666666666666664,0.4791666666666667
fine_category,verb,8192,4,delta_ce,0.016209877051561537,16,104,-0.014437594696921236,0.05027899302580169
fine_category,verb,8192,4,kl_full_to_compact,0.020659908177696806,16,104,0.015675552378559828,0.025803841355344283
fine_category,verb,8192,4,top1_changed,0.060443722943722945,16,104,0.01461038961038961,0.11727678571428565
fine_category,adjective,8192,16,delta_ce,0.1298502671126185,14,66,-0.0578916727172665,0.43520607128904587
fine_category,adjective,8192,16,kl_full_to_compact,0.049651750876170374,14,66,0.0224832055802655,0.09220135571528128
fine_category,adjective,8192,16,top1_changed,0.1401360544217687,14,66,0.06632227891156461,0.22329931972789116
fine_category,adposition,8192,16,delta_ce,0.014477943003172561,16,94,-0.015703677922127447,0.04305805135206603
fine_category,adposition,8192,16,kl_full_to_compact,0.01413188621360029,16,94,0.010324290066982022,0.018113348195004337
fine_category,adposition,8192,16,top1_changed,0.020833333333333332,16,94,0.0,0.05208333333333333
fine_category,adverb,8192,16,delta_ce,0.012851134070727062,11,31,-0.10427926526279241,0.11304763609748825
fine_category,adverb,8192,16,kl_full_to_compact,0.0399235338287712,11,31,0.01490765947274254,0.07941223847858384
fine_category,adverb,8192,16,top1_changed,0.11666666666666665,11,31,0.022727272727272728,0.2196969696969697
fine_category,auxiliary,8192,16,delta_ce,0.018069534250503394,14,52,-0.02578625082275133,0.05886733791754473
fine_category,auxiliary,8192,16,kl_full_to_compact,0.01753064335018379,14,52,0.010737640497185206,0.02466676768459798
fine_category,auxiliary,8192,16,top1_changed,0.13988095238095238,14,52,0.017857142857142856,0.29761904761904756
fine_category,common_noun,8192,16,delta_ce,-0.006723058072388537,16,168,-0.05702838357168164,0.03772200265047702
fine_category,common_noun,8192,16,kl_full_to_compact,0.032891414072703386,16,168,0.02372392372406922,0.04236111524537056
fine_category,common_noun,8192,16,top1_changed,0.09994195314919,16,168,0.05303376721962248,0.15030595546631728
fine_category,coordinating_conjunction,8192,16,delta_ce,0.011455421268298476,15,37,-0.031427304155177145,0.05662284396588802
fine_category,coordinating_conjunction,8192,16,kl_full_to_compact,0.018718389557751732,15,37,0.01340837200681133,0.024087525333531333
fine_category,coordinating_conjunction,8192,16,top1_changed,0.12222222222222222,15,37,0.0,0.2777777777777778
fine_category,determiner,8192,16,delta_ce,-0.017730013371874524,16,65,-0.06293193488631264,0.0242464408565432
fine_category,determiner,8192,16,kl_full_to_compact,0.03379027591507583,16,65,0.015970088637247176,0.062384542770446326
fine_category,determiner,8192,16,top1_changed,0.084375,16,65,0.015625,0.16875
fine_category,interjection,8192,16,delta_ce,0.11119818687438965,2,2,-0.01965951919555664,0.24205589294433594
fine_category,interjection,8192,16,kl_full_to_compact,0.013792332960292697,2,2,0.003662513103336096,0.023922152817249298
fine_category,interjection,8192,16,top1_changed,0.5,2,2,0.0,1.0
fine_category,negation,8192,16,delta_ce,-0.02336759784129754,10,14,-0.07010735429569649,0.014882762844397313
fine_category,negation,8192,16,kl_full_to_compact,0.009429341295167148,10,14,0.005305240472307205,0.014029385355899066
fine_category,negation,8192,16,top1_changed,0.0,10,14,0.0,0.0
fine_category,number,8192,16,delta_ce,-0.006523225911299353,6,19,-0.04301013222122189,0.03200130412975947
fine_category,number,8192,16,kl_full_to_compact,0.026738628906395612,6,19,0.008608889637998296,0.044851101837088604
fine_category,number,8192,16,top1_changed,0.05555555555555555,6,19,0.0,0.16666666666666666
fine_category,other,8192,16,delta_ce,0.022847752017762665,16,81,-0.007451158533062013,0.062122781141796826
fine_category,other,8192,16,kl_full_to_compact,0.01727430242610984,16,81,0.004714307914789823,0.03433914623007075
fine_category,other,8192,16,top1_changed,0.039732142857142855,16,81,0.0,0.08660714285714285
fine_category,particle,8192,16,delta_ce,-0.04832195884887369,9,12,-0.11506412948224477,0.02359630365049645
fine_category,particle,8192,16,kl_full_to_compact,0.013612266729448189,9,12,0.0071397153090521845,0.020282207654316962
fine_category,particle,8192,16,top1_changed,0.2222222222222222,9,12,0.0,0.5555555555555556
fine_category,pronoun,8192,16,delta_ce,0.011688475695639699,15,101,-0.02114287297489994,0.04361817410258984
fine_category,pronoun,8192,16,kl_full_to_compact,0.01411718367850473,15,101,0.009464586543228676,0.019820758503714876
fine_category,pronoun,8192,16,top1_changed,0.0587037037037037,15,101,0.016620370370370372,0.10314814814814814
fine_category,proper_noun,8192,16,delta_ce,-0.07476990369974747,13,41,-0.15023599544199792,-0.008919291600026427
fine_category,proper_noun,8192,16,kl_full_to_compact,0.03835880143494331,13,41,0.014466943339235603,0.07148263283740822
fine_category,proper_noun,8192,16,top1_changed,0.07765567765567766,13,41,0.0,0.1846153846153846
fine_category,punctuation,8192,16,delta_ce,-0.013609167009964573,16,105,-0.03802491287429149,0.011563487776585545
fine_category,punctuation,8192,16,kl_full_to_compact,0.0192820652484539,16,105,0.014078798403527468,0.025636898168403883
fine_category,punctuation,8192,16,top1_changed,0.07490079365079365,16,105,0.0234375,0.1408854166666666
fine_category,question_word,8192,16,delta_ce,-0.010719980227859747,11,19,-0.07458872120275345,0.0505485746145661
fine_category,question_word,8192,16,kl_full_to_compact,0.031060807335686124,11,19,0.01470256052879532,0.05269024397228789
fine_category,question_word,8192,16,top1_changed,0.0,11,19,0.0,0.0
fine_category,subordinating_conjunction,8192,16,delta_ce,-0.02340473308383177,8,13,-0.06609091573045589,0.024662492448502826
fine_category,subordinating_conjunction,8192,16,kl_full_to_compact,0.01278380238643706,8,13,0.006438439885964797,0.02088572740747452
fine_category,subordinating_conjunction,8192,16,top1_changed,0.22916666666666666,8,13,0.041666666666666664,0.4791666666666667
fine_category,verb,8192,16,delta_ce,0.008521701682277278,16,104,-0.022512202993302328,0.039531778307655106
fine_category,verb,8192,16,kl_full_to_compact,0.020074067841819535,16,104,0.015326885675396215,0.025112141075367536
fine_category,verb,8192,16,top1_changed,0.060443722943722945,16,104,0.01461038961038961,0.11164231601731597
pos,ADJ,128,0,delta_ce,0.33092398605914203,14,66,0.08084020868402371,0.6235876430866681
pos,ADJ,128,0,kl_full_to_compact,0.33382449295145705,14,66,0.23070284514794365,0.44494927753241353
pos,ADJ,128,0,top1_changed,0.4412414965986394,14,66,0.29156462585034015,0.6126828231292517
pos,ADP,128,0,delta_ce,0.07181110935030127,16,94,-0.04157359281854878,0.20249918867433744
pos,ADP,128,0,kl_full_to_compact,0.2081335487897314,16,94,0.15561064728603707,0.2631352137730795
pos,ADP,128,0,top1_changed,0.1946248196248196,16,94,0.12343975468975468,0.2655021194083693
pos,ADV,128,0,delta_ce,0.6019915580181546,11,31,0.07838267794019141,1.219636635585356
pos,ADV,128,0,kl_full_to_compact,0.37616809132177326,11,31,0.19948816063917052,0.6041465578961651
pos,ADV,128,0,top1_changed,0.22575757575757577,11,31,0.09090909090909091,0.3848863636363634
pos,AUX,128,0,delta_ce,0.16489260287949067,14,52,0.061362646759406905,0.2731528856474462
pos,AUX,128,0,kl_full_to_compact,0.2254129182132354,14,52,0.14666323518454963,0.3155599665790668
pos,AUX,128,0,top1_changed,0.23886054421768707,14,52,0.0870748299319728,0.4166262755102038
pos,CCONJ,128,0,delta_ce,-0.10022075211034259,15,38,-0.3730998308524593,0.148198123498878
pos,CCONJ,128,0,kl_full_to_compact,0.2449868952635572,15,38,0.1680291519021072,0.33474810744810374
pos,CCONJ,128,0,top1_changed,0.3055555555555556,15,38,0.14444444444444443,0.4722222222222222
pos,DET,128,0,delta_ce,0.1270023129918627,16,68,0.028130117422745876,0.24100288984336501
pos,DET,128,0,kl_full_to_compact,0.3698162485315693,16,68,0.1880954912799912,0.6268286830994887
pos,DET,128,0,top1_changed,0.2348958333333333,16,68,0.1067578125,0.3848958333333333
pos,INTJ,128,0,delta_ce,0.7726008892059326,2,2,0.31981706619262695,1.2253847122192383
pos,INTJ,128,0,kl_full_to_compact,0.16685695201158524,2,2,0.1580316722393036,0.17568223178386688
pos,INTJ,128,0,top1_changed,0.5,2,2,0.0,1.0
pos,NOUN,128,0,delta_ce,0.5884921089036603,16,168,0.42609453695030813,0.7613429786893922
pos,NOUN,128,0,kl_full_to_compact,0.4713910690157937,16,168,0.3564526844767508,0.6029486299121468
pos,NOUN,128,0,top1_changed,0.28270853780722205,16,168,0.21621610845295056,0.3469132046681388
pos,NUM,128,0,delta_ce,0.5766170801509968,6,19,0.13352476360855184,1.1651942392772834
pos,NUM,128,0,kl_full_to_compact,0.47040543791614864,6,19,0.12169616830919645,0.9618300251609374
pos,NUM,128,0,top1_changed,0.38888888888888884,6,19,0.13888888888888887,0.6666666666666666
pos,PART,128,0,delta_ce,-0.06286112208520839,11,24,-0.2975332300187548,0.160398546390228
pos,PART,128,0,kl_full_to_compact,0.18585798238464948,11,24,0.09976926105192073,0.27056138725136286
pos,PART,128,0,top1_changed,0.16666666666666666,11,24,0.0,0.36363636363636365
pos,PRON,128,0,delta_ce,0.17688171999393304,15,113,0.08795744487637298,0.26215500574880884
pos,PRON,128,0,kl_full_to_compact,0.2292884667946258,15,113,0.1711452389769134,0.289073531495556
pos,PRON,128,0,top1_changed,0.1502327193503664,15,113,0.08169105268369974,0.22732199445434736
pos,PROPN,128,0,delta_ce,2.0189064450601,14,44,0.6639996760118718,3.8992507117710633
pos,PROPN,128,0,kl_full_to_compact,1.5342788335453164,14,44,0.44010952139551546,3.0089548868292937
pos,PROPN,128,0,top1_changed,0.34370748299319726,14,44,0.18927721088435373,0.5143069727891156
pos,PUNCT,128,0,delta_ce,0.24806312366604938,16,101,0.09983364896424714,0.39619172543493536
pos,PUNCT,128,0,kl_full_to_compact,0.31732467777310086,16,101,0.23720850967042867,0.40019120093791904
pos,PUNCT,128,0,top1_changed,0.29035218253968254,16,101,0.2170033482142857,0.3591517857142855
pos,SCONJ,128,0,delta_ce,0.23902222804838058,11,19,-0.029164833987526822,0.5302766438234935
pos,SCONJ,128,0,kl_full_to_compact,0.29890143284291937,11,19,0.1517650062733358,0.5408051233230665
pos,SCONJ,128,0,top1_changed,0.22727272727272727,11,19,0.0,0.5
pos,SPACE,128,0,delta_ce,0.0789857387038258,16,79,-0.11260448228976655,0.2654494844122511
pos,SPACE,128,0,kl_full_to_compact,0.20553333099755947,16,79,0.12060372875298754,0.3079690449273596
pos,SPACE,128,0,top1_changed,0.18645833333333334,16,79,0.11453125,0.265625
pos,VERB,128,0,delta_ce,0.36489110202149816,16,104,0.20267757415510762,0.5396621407142698
pos,VERB,128,0,kl_full_to_compact,0.30406448900870425,16,104,0.23783340012820162,0.3740114410600333
pos,VERB,128,0,top1_changed,0.2683982683982684,16,104,0.1654006020021645,0.36985575622294364
pos,X,128,0,delta_ce,0.02156764268875122,2,2,-1.9142541885375977,1.9573894739151
pos,X,128,0,kl_full_to_compact,1.2851319313049316,2,2,0.4257946014404297,2.1444692611694336
pos,X,128,0,top1_changed,1.0,2,2,1.0,1.0
pos,ADJ,128,4,delta_ce,0.3460270687668861,14,66,0.09063924312602123,0.6425613124263031
pos,ADJ,128,4,kl_full_to_compact,0.3198260877623503,14,66,0.21685583981326173,0.4239063557816026
pos,ADJ,128,4,top1_changed,0.4412414965986394,14,66,0.29068664965986396,0.60171981292517
pos,ADP,128,4,delta_ce,0.08261761229728981,16,94,-0.0320929107976333,0.2117578827364517
pos,ADP,128,4,kl_full_to_compact,0.2011765341042573,16,94,0.15366688921376326,0.2534898688156589
pos,ADP,128,4,top1_changed,0.2193249458874459,16,94,0.133010349025974,0.31176525297619045
pos,ADV,128,4,delta_ce,0.66343987042677,11,31,0.1470970023741988,1.2865412159206926
pos,ADV,128,4,kl_full_to_compact,0.40192571176343,11,31,0.22053116016428578,0.649316661578275
pos,ADV,128,4,top1_changed,0.3015151515151515,11,31,0.14242424242424243,0.4681818181818182
pos,AUX,128,4,delta_ce,0.16602627758228147,14,52,0.06475203814947991,0.2635585670705985
pos,AUX,128,4,kl_full_to_compact,0.22305814822293105,14,52,0.13887126787050094,0.3275030753270922
pos,AUX,128,4,top1_changed,0.21437074829931974,14,52,0.08028698979591838,0.3899659863945578
pos,CCONJ,128,4,delta_ce,-0.0946339089772664,15,38,-0.3453323540748937,0.1565890620354912
pos,CCONJ,128,4,kl_full_to_compact,0.24193191809139938,15,38,0.17131169028318258,0.3237936840746098
pos,CCONJ,128,4,top1_changed,0.2722222222222222,15,38,0.10555555555555556,0.45555555555555555
pos,DET,128,4,delta_ce,0.15043811692935594,16,68,0.05172714141218335,0.25771071181629146
pos,DET,128,4,kl_full_to_compact,0.377620036990352,16,68,0.20467427549486664,0.6053667124715727
pos,DET,128,4,top1_changed,0.2505208333333333,16,68,0.12497395833333333,0.4000130208333333
pos,INTJ,128,4,delta_ce,0.8319356441497803,2,2,0.49125051498413086,1.1726207733154297
pos,INTJ,128,4,kl_full_to_compact,0.18926944583654404,2,2,0.18818055093288422,0.19035834074020386
pos,INTJ,128,4,top1_changed,0.5,2,2,0.0,1.0
pos,NOUN,128,4,delta_ce,0.5497205199998771,16,168,0.39626743367029416,0.7132318354319757
pos,NOUN,128,4,kl_full_to_compact,0.47636314157498544,16,168,0.36079223912840486,0.6199128668865285
pos,NOUN,128,4,top1_changed,0.3016794974031816,16,168,0.2321811330117251,0.3713230241067411
pos,NUM,128,4,delta_ce,0.5686998279029568,6,19,0.13364235119046902,1.204494172047185
pos,NUM,128,4,kl_full_to_compact,0.48568255433516844,6,19,0.12500491117259824,0.9791223635474225
pos,NUM,128,4,top1_changed,0.3055555555555555,6,19,0.05555555555555555,0.5833333333333334
pos,PART,128,4,delta_ce,-0.03372071262688914,11,24,-0.2550146857265976,0.19134932191686155
pos,PART,128,4,kl_full_to_compact,0.1770108762885987,11,24,0.09436578000803739,0.2761944827422584
pos,PART,128,4,top1_changed,0.1212121212121212,11,24,0.0,0.3333333333333333
pos,PRON,128,4,delta_ce,0.19769127582302976,15,113,0.1136379425279456,0.2827073908970498
pos,PRON,128,4,kl_full_to_compact,0.23867547232295785,15,113,0.1765734988183778,0.2989698342943123
pos,PRON,128,4,top1_changed,0.15301049712814419,15,113,0.07775462962962962,0.24244862844127524
pos,PROPN,128,4,delta_ce,2.073515304764986,14,44,0.6690693204662269,3.746473733194371
pos,PROPN,128,4,kl_full_to_compact,1.5794780783324842,14,44,0.4751916175757757,3.1224881792441694
pos,PROPN,128,4,top1_changed,0.3615646258503401,14,44,0.20560374149659863,0.5250127551020408
pos,PUNCT,128,4,delta_ce,0.24020930186218015,16,101,0.11049516459794495,0.38095741769136293
pos,PUNCT,128,4,kl_full_to_compact,0.31151906755412856,16,101,0.23438756798901264,0.3937797957505336
pos,PUNCT,128,4,top1_changed,0.3116815476190476,16,101,0.23279885912698411,0.3882440476190476
pos,SCONJ,128,4,delta_ce,0.24774049288790784,11,19,-0.026200220189198407,0.5227193145448282
pos,SCONJ,128,4,kl_full_to_compact,0.31237083607155713,11,19,0.168301970963578,0.5548420454206114
pos,SCONJ,128,4,top1_changed,0.25,11,19,0.045454545454545456,0.5
pos,SPACE,128,4,delta_ce,0.1269280084986349,16,79,-0.07388238242121967,0.3138835401600803
pos,SPACE,128,4,kl_full_to_compact,0.21021052500231388,16,79,0.11964137065099975,0.3122301872705626
pos,SPACE,128,4,top1_changed,0.17604166666666665,16,79,0.10414062499999999,0.24481770833333322
pos,VERB,128,4,delta_ce,0.47244452956198485,16,104,0.2832642440731122,0.6574909418302712
pos,VERB,128,4,kl_full_to_compact,0.3192136514002517,16,104,0.2516733577386145,0.38769181533657365
pos,VERB,128,4,top1_changed,0.25225243506493505,16,104,0.15595356466450216,0.349762581168831
pos,X,128,4,delta_ce,0.3168823719024658,2,2,-2.510150909423828,3.1439156532287598
pos,X,128,4,kl_full_to_compact,1.490807056427002,2,2,0.4918098449707031,2.489804267883301
pos,X,128,4,top1_changed,1.0,2,2,1.0,1.0
pos,ADJ,128,16,delta_ce,0.3947944042549791,14,66,0.13603221973741494,0.6954903354803009
pos,ADJ,128,16,kl_full_to_compact,0.393852008704064,14,66,0.25528051288496234,0.5325099604240819
pos,ADJ,128,16,top1_changed,0.43231292517006803,14,66,0.27461309523809524,0.6017006802721089
pos,ADP,128,16,delta_ce,0.11791644151575617,16,94,-0.00029313402835619707,0.2442022315494839
pos,ADP,128,16,kl_full_to_compact,0.22524945375964367,16,94,0.1674516951120293,0.28132847695473423
pos,ADP,128,16,top1_changed,0.22974161255411255,16,94,0.14085582386363635,0.3222241950757575
pos,ADV,128,16,delta_ce,0.6164408470909675,11,31,0.12893617049875583,1.212449939109413
pos,ADV,128,16,kl_full_to_compact,0.388433866466706,11,31,0.2253850765398238,0.581407966626328
pos,ADV,128,16,top1_changed,0.3196969696969697,11,31,0.1636363636363636,0.4893939393939393
pos,AUX,128,16,delta_ce,0.07978000069277831,14,52,-0.06265913663973689,0.20831682924006995
pos,AUX,128,16,kl_full_to_compact,0.24129090487646557,14,52,0.14862474697708553,0.34811936762211615
pos,AUX,128,16,top1_changed,0.21505102040816326,14,52,0.07556547619047618,0.3850361394557823
pos,CCONJ,128,16,delta_ce,-0.07493555978871883,15,38,-0.34798739178830557,0.19157544601230048
pos,CCONJ,128,16,kl_full_to_compact,0.27525079703838046,15,38,0.17971436027747886,0.39775633641324626
pos,CCONJ,128,16,top1_changed,0.2944444444444444,15,38,0.12208333333333332,0.49444444444444446
pos,DET,128,16,delta_ce,0.15316499896159386,16,68,0.03541600368050586,0.2831642625429958
pos,DET,128,16,kl_full_to_compact,0.42186655892878444,16,68,0.23055071601678112,0.682502275214163
pos,DET,128,16,top1_changed,0.2651041666666667,16,68,0.12393229166666665,0.44114583333333335
pos,INTJ,128,16,delta_ce,0.6929373741149902,2,2,0.24455022811889648,1.141324520111084
pos,INTJ,128,16,kl_full_to_compact,0.18783310055732727,2,2,0.15358999371528625,0.2220762073993683
pos,INTJ,128,16,top1_changed,0.5,2,2,0.0,1.0
pos,NOUN,128,16,delta_ce,0.5608072984924835,16,168,0.41263908099342744,0.7190110298640315
pos,NOUN,128,16,kl_full_to_compact,0.5147937766503445,16,168,0.3730151191882785,0.7099931075632487
pos,NOUN,128,16,top1_changed,0.30934544256912677,16,168,0.23615904996867168,0.3750782817785285
pos,NUM,128,16,delta_ce,0.5895930151054118,6,19,0.10326932651223615,1.2034131667553742
pos,NUM,128,16,kl_full_to_compact,0.5229116115846814,6,19,0.149932807212786,1.0463421031211813
pos,NUM,128,16,top1_changed,0.5,6,19,0.25,0.722916666666663
pos,PART,128,16,delta_ce,-0.06225986536407038,11,24,-0.33506544749710443,0.18128941145303978
pos,PART,128,16,kl_full_to_compact,0.19533769518038202,11,24,0.10405289231471464,0.29750575492818204
pos,PART,128,16,top1_changed,0.2121212121212121,11,24,0.045454545454545456,0.4242424242424242
pos,PRON,128,16,delta_ce,0.23876187387242856,15,113,0.1284997892237992,0.35172141512099414
pos,PRON,128,16,kl_full_to_compact,0.27519369887354345,15,113,0.20231955390870815,0.35225167810946684
pos,PRON,128,16,top1_changed,0.25001485442661914,15,113,0.15736742424242425,0.3407234105763516
pos,PROPN,128,16,delta_ce,2.1215702317798426,14,44,0.8063029005347302,3.8290806900797074
pos,PROPN,128,16,kl_full_to_compact,1.6926245810909093,14,44,0.6026872640916582,3.2027529461227866
pos,PROPN,128,16,top1_changed,0.37942176870748295,14,44,0.20554421768707481,0.5683843537414965
pos,PUNCT,128,16,delta_ce,0.24730252631014168,16,101,0.10232024651632408,0.4003920957201372
pos,PUNCT,128,16,kl_full_to_compact,0.33752453552511896,16,101,0.2503381983937069,0.4209040443873597
pos,PUNCT,128,16,top1_changed,0.2853918650793651,16,101,0.20319444444444446,0.36273437499999994
pos,SCONJ,128,16,delta_ce,0.45823886956680904,11,19,0.13043424296192824,0.8476324781013471
pos,SCONJ,128,16,kl_full_to_compact,0.3778409705370326,11,19,0.17420098015784538,0.6569755998985123
pos,SCONJ,128,16,top1_changed,0.4090909090909091,11,19,0.13636363636363635,0.6818181818181818
pos,SPACE,128,16,delta_ce,0.155927862571419,16,79,-0.05835242901962375,0.38416283024659753
